time,latitude,longitude,region,region_description,primary_sample_unit,station_nr,date_utc,strat,strat_description,sub_region_name,admin,administration_description,depth_strat,depth_strat_description,species_cd,species_name,max_diameter,perp_diameter,height,old_mort,recent_mort,bleach_condition,disease
UTC,degrees_north,degrees_east,,,,,UTC,,,,,,,,,,cm,cm,cm,percentage,percentage,,
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,30,20,7,10,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,10,6,3,5,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,22,19,8,0,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,14,12,8,0,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,7,5,3,0,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,6,5,3,0,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,10,8,3,10,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,11,6,6,10,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,10,10,5,0,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,13,10,6,10,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,13,10,3,0,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,15,13,11,0,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,14,7,4,10,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,20,12,7,0,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,14,14,11,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,9,6,3,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,12,8,5,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,25,15,10,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,10,7,3,20,0,N,A
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,7,6,5,0,0,N,A
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR ASTR,Porites astreoides,8,7,5,0,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR BRAN,Porites branneri,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR BRAN,Porites branneri,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR BRAN,Porites branneri,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR BRAN,Porites branneri,15,12,3,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR BRAN,Porites branneri,10,10,3,0,0,N,A
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR BRAN,Porites branneri,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR COLO,Porites colonensis,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR COLO,Porites colonensis,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR COLO,Porites colonensis,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR COLO,Porites colonensis,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR COLO,Porites colonensis,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR DIVA,Porites divaricata,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR DIVA,Porites divaricata,10,9,3,0,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR DIVA,Porites divaricata,23,14,13,50,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR DIVA,Porites divaricata,27,10,28,30,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR DIVA,Porites divaricata,18,10,15,20,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR DIVA,Porites divaricata,11,7,8,0,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR DIVA,Porites divaricata,17,8,12,0,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR DIVA,Porites divaricata,8,5,8,0,0,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR DIVA,Porites divaricata,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR DIVA,Porites divaricata,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR DIVA,Porites divaricata,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR FURC,Porites furcata,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR FURC,Porites furcata,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR FURC,Porites furcata,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR FURC,Porites furcata,7,5,15,15,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR FURC,Porites furcata,8,8,5,20,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR FURC,Porites furcata,10,7,5,40,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR FURC,Porites furcata,30,25,10,30,0,N,A
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR FURC,Porites furcata,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR PORI,Porites porites,12,7,12,30,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR PORI,Porites porites,55,25,15,10,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR PORI,Porites porites,30,25,10,75,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR PORI,Porites porites,10,5,10,0,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR PORI,Porites porites,35,25,15,70,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR PORI,Porites porites,55,25,15,60,0,N,A
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR PORI,Porites porites,45,40,20,40,0,N,A
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR PORI,Porites porites,17,15,16,70,20,N,A
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR PORI,Porites porites,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR PORI,Porites porites,5,3,10,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR PORI,Porites porites,5,3,10,0,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR PORI,Porites porites,15,10,10,50,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR PORI,Porites porites,20,10,15,40,0,N,A
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR PORI,Porites porites,14,13,6,75,0,N,A
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR PORI,Porites porites,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR SPE.,Porites spp,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR SPE.,Porites spp,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR SPE.,Porites spp,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR SPE.,Porites spp,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),POR SPE.,Porites spp,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),PSE CLIV,Pseudodiploria clivosa,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),PSE CLIV,Pseudodiploria clivosa,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),PSE CLIV,Pseudodiploria clivosa,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),PSE CLIV,Pseudodiploria clivosa,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-03T00:00:00Z,18.34387,-64.79642,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6352,1,2017-08-03T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),PSE CLIV,Pseudodiploria clivosa,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.35779,-64.77686,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6116,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),PSE STRI,Pseudodiploria strigosa,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36237,-64.75802,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6117,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),PSE STRI,Pseudodiploria strigosa,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36735,-64.75844,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6118,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),PSE STRI,Pseudodiploria strigosa,NaN,NaN,NaN,NaN,NaN,NA,NA
2017-08-02T00:00:00Z,18.36437,-64.77161,STTSTJ,St. Thomas and St. John - U.S. Virgin Islands,6331,1,2017-08-02T00:00:00Z,PTRF_DEEP,Patch reef (Aggregate and individual) deep,STJ,VIIS,Virgin Islands National Park,DEEP,deep (12-30 m),PSE STRI,Pseudodiploria strigosa,NaN,NaN,NaN,NaN,NaN,NA,NA
